edge_underdog,confidence_favorite,confidence_underdog,favorite_odds_cap,underdog_odds_cap,n_bets,n_fav,n_ud,pnl,roi,accuracy,score
0.02,0.7,0.55,-350,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-375,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-400,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-375,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.54,-400,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-375,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-350,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-300,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-300,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-325,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.04,0.7,0.54,-350,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-375,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-375,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-325,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-350,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-350,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.0,0.7,0.55,-400,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-300,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.54,-325,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.02,0.7,0.55,-350,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.1,0.7,0.55,-400,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.12,0.7,0.55,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-300,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-300,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-300,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.06,0.7,0.54,-300,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.14,0.7,0.55,-400,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.14,0.7,0.55,-400,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.14,0.7,0.55,-400,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-400,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,360,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,380,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-350,400,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,200,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,220,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,240,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,260,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,280,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,300,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,320,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
0.09,0.7,0.55,-375,340,13,10,3,0.09915314761361005,0.7627165201046926,61.53846153846154,0.07562574370527957
